year,film,person,is_winner,raw_text,source_url
2017,Worst Woman,최악의 하루,False,Han Ye-ri | Worst Woman | 최악의 하루 | Eun-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2018,Na Moon-hee,I Can Speak,True,2018 ( 54th ) | Na Moon-hee ‡ | I Can Speak | 아이 캔 스피크 | Na Ok-Bun,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2018,The Villainess,악녀,False,Kim Ok-vin | The Villainess | 악녀 | Sook-hee / Chae Yeon-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2018,Little Forest,리틀 포레스트,False,Kim Tae-ri | Little Forest | 리틀 포레스트 | Song Hye-won,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2018,Be with You,지금 만나러 갑니다,False,Son Ye-jin | Be with You | 지금 만나러 갑니다 | Soo-ah,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2018,Anarchist from Colony,박열,False,Choi Hee-seo | Anarchist from Colony | 박열 | Kaneko Fumiko,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2019,Han Ji-min,Miss Baek,True,2019 ( 55th ) | Han Ji-min ‡ | Miss Baek | 미쓰백 | Baek Sang-ah,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2019,A Resistance,항거:유관순 이야기,False,Go Ah-sung | A Resistance | 항거:유관순 이야기 | Yu Gwan-sun,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2019,Innocent Witness,증인,False,Kim Hyang-gi | Innocent Witness | 증인 | Ji-woo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2019,Default,국가부도의 날,False,Kim Hye-soo | Default | 국가부도의 날 | Han Shi-hyeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2019,Herstory,허스토리,False,Kim Hee-ae | Herstory | 허스토리 | Moon Jung-sook,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2020,Jeon Do-yeon,Birthday,True,2020 ( 56th ) | Jeon Do-yeon ‡ | Birthday | 생일 | Park Soon-nam,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2020,Another Child,미성년,False,Kim So-jin | Another Child | 미성년 | Mi-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2020,Moonlit Winter,윤희에게,False,Kim Hee-ae | Moonlit Winter | 윤희에게 | Yoon-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2020,Kim Ji-young: Born 1982,82년생 김지영,False,Jung Yu-mi | Kim Ji-young: Born 1982 | 82년생 김지영 | Kim Ji-young,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2020,Parasite,기생충,False,Cho Yeo-jeong | Parasite | 기생충 | Choi Yeon-gyo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2021,Jeon Jong-seo,The Call,True,2021 ( 57th ) | Jeon Jong-seo ‡ [ 2 ] | The Call | 콜 | Oh Young-sook,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2021,Samjin Company English Class,삼진그룹 영어토익반,False,Go Ah-sung | Samjin Company English Class | 삼진그룹 영어토익반 | Lee Ja-yeong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2021,The Day I Died: Unclosed Case,내가 죽던 날,False,Kim Hye-soo | The Day I Died: Unclosed Case | 내가 죽던 날 | Kim Hyeon-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2021,Three Sisters,세 자매,False,Moon So-ri | Three Sisters | 세 자매 | Mi-yeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2021,An Old Lady,69세,False,Ye Soo-jung | An Old Lady | 69세 | Shim Hyo‑jeong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2022,Lee Hye-young,In Front of Your Face,True,2022 ( 58th ) | Lee Hye-young ‡ | In Front of Your Face | 당신 얼굴 앞에서 | Sang-ok,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2022,Everglow,빛나는 순간,False,Go Doo-shim | Everglow | 빛나는 순간 | Jin-ok,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2022,Special Delivery,특송,False,Park So-dam | Special Delivery | 특송 | Jang Eun-ha,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2022,Miracle: Letters to the President,기적,False,Im Yoon-ah | Miracle: Letters to the President | 기적 | Song Ra-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2022,Romance Without Love,연애 빠진 로맨스,False,Jeon Jong-seo | Romance Without Love | 연애 빠진 로맨스 | Ham Ja-young,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2023,Tang Wei,Decision to Leave,True,2023 ( 59th ) | Tang Wei ‡ | Decision to Leave | 헤어질 결심 | Song Seo-rae,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2023,Next Sohee,다음 소희,False,Bae Doona | Next Sohee | 다음 소희 | Yoo-jin,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2023,The Apartment with Two Women,같은 속옷을 입는 두 여자,False,Yang Mal-bok | The Apartment with Two Women | 같은 속옷을 입는 두 여자 | Su-gyeong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2023,Life Is Beautiful,인생은 아름다워,False,Yum Jung-ah | Life Is Beautiful | 인생은 아름다워 | Oh Se-yeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2023,Kill Boksoon,길복순,False,Jeon Do-yeon | Kill Boksoon | 길복순 | Gil Bok-soon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2024,Kim Go-eun,Exhuma,True,2024 ( 60th ) | Kim Go-eun ‡ | Exhuma | 파묘 | Lee Hwa-rim,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2024,Sleep,잠,False,Jung Yu-mi | Sleep | 잠 | Soo-jin,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2024,Citizen of a Kind,시민덕희,False,Ra Mi-ran | Citizen of a Kind | 시민덕희 | Kim Deok-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2024,Killing Romance,킬링 로맨스,False,Lee Hanee | Killing Romance | 킬링 로맨스 | Hwang Yeo-rae,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2024,Smugglers,밀수,False,Yum Jung-ah | Smugglers | 밀수 | Um Jin-sook,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2025,Jeon Do-yeon,Revolver,True,2025 ( 61st ) | Jeon Do-yeon ‡ | Revolver | 리볼버 | Ha Soo-young,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2025,Love in the Big City,대도시의 사랑법,False,Kim Go-eun | Love in the Big City | 대도시의 사랑법 | Ku Jae-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2025,Jeong-sun,정순,False,Kim Geum-soon | Jeong-sun | 정순 | Jeong-sun,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2025,Dark Nuns,검은 수녀들,False,Song Hye-kyo | Dark Nuns | 검은 수녀들 | Sister Junia / Kang Seong-Ae,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2025,Hidden Face,히든페이스,False,Cho Yeo-jeong | Hidden Face | 히든페이스 | Shin Soo-yeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2026,Moon Ga-young,Once We Were Us,True,2026 ( 62nd ) | Moon Ga-young ‡ | Once We Were Us | 만약에 우리 | Han Jeong-won,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2026,Pavane,파반느,False,Go Ah-sung | Pavane | 파반느 | Mi-jung,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2026,No Other Choice,어쩔수가없다,False,Son Ye-jin | No Other Choice | 어쩔수가없다 | Lee Mi-ri,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2026,The Old Woman with the Knife,파과,False,Lee Hye-young | The Old Woman with the Knife | 파과 | Hornclaw / Godmother / Nails,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
2026,Spring Night,봄밤,False,Han Ye-ri | Spring Night | 봄밤 | Yeong-gyeong,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Jeon Do-yeon,,False,5 | Jeon Do-yeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Kim Ji-mee,,False,3 | Kim Ji-mee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Jeong Yun-hui,,False,2 | Jeong Yun-hui,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Jeon Do-yeon,,False,12 | Jeon Do-yeon,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Kim Hye-soo,,False,7 | Kim Hye-soo,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Son Ye-jin,,False,6 | Son Ye-jin,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Choi Jin-sil,,False,5 | Choi Jin-sil,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Kim Min-hee,,False,4 | Kim Min-hee,https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Na Moon-hee,I Can Speak,False,Oldest winner | Na Moon-hee | I Can Speak | 77 (2018),https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Shim Eun-kyung,Miss Granny,False,Youngest winner | Shim Eun-kyung | Miss Granny | 19 (2014),https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
,Kim Sae-ron,A Girl at My Door,False,Youngest nominee | Kim Sae-ron | A Girl at My Door | 14 (2015),https://en.wikipedia.org/wiki/Baeksang_Arts_Award_for_Best_Actress_–_Film
