year_film,year_ceremony,ceremony,category,canon_category,name,film,winner
1990,1991,37,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinod Khanna,Lalit Khanna,False
1991,1992,38,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Mithun Chakraborty ‡,False
1991,1992,38,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,Hazari Prasad,False
1991,1992,38,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Om Puri,Joe D'Souza,False
1991,1992,38,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rami Reddy,Gangster,False
1992,1993,39,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Danny Denzongpa ‡,False
1992,1993,39,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amrish Puri,Nageshwar,False
1992,1993,39,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,Prem Anand,False
1992,1993,39,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mandhari,Saudagar,False
1992,1993,39,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Saeed Jaffrey,Khan Baba,False
1993,1994,40,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Danny Denzongpa ‡,Khuda Baksh,True
1993,1994,40,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amrish Puri,Gopichand Verma,False
1993,1994,40,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nana Patekar,Jai,False
1994,1995,41,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Sunny Deol ‡,False
1994,1995,41,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amrish Puri,Purshotam Kashinath Sathe,False
1994,1995,41,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jackie Shroff,Ram Kumar Sinha,False
1994,1995,41,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nana Patekar,Shivajirao Wagle,False
1994,1995,41,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Amar Verma,False
1995,1996,42,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Jackie Shroff ‡,False
1995,1996,42,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,Prof. Siddharth Choudhury,False
1995,1996,42,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mohnish Behl,Rajesh Nath,False
1995,1996,42,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Saif Ali Khan,Deepak Kumar,False
1995,1996,42,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Suniel Shetty,Vikram Singh,False
1996,1997,43,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jackie Shroff ‡,Raj Kamal,True
1996,1997,43,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amrish Puri,Baldev Singh Chaudhary,False
1996,1997,43,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anil Kapoor,Angad Singh / Sikander,False
1996,1997,43,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Raj Solanki,False
1996,1997,43,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Paresh Rawal,"Brijnath ""Birju""",False
1997,1998,44,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amrish Puri ‡,False
1997,1998,44,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,Shambhunath Singh Rathod,False
1997,1998,44,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jackie Shroff,Suraj Kapoor,False
1997,1998,44,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Om Puri,Sanatan,False
1997,1998,44,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Salman Khan,"Rajnath ""Raju"" Sahay",False
1998,1999,45,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amrish Puri ‡,Raja Thakur,True
1998,1999,45,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Akshay Kumar,Ajay,False
1998,1999,45,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Akshaye Khanna,Dharmvir,False
1998,1999,45,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Om Puri,Inspector Udham Singh,False
1998,1999,45,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Suniel Shetty,Bhairav Singh,False
1999,2000,46,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Salman Khan ‡,False
1999,2000,46,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Arbaaz Khan,Vishal Thakur,False
1999,2000,46,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manoj Bajpai,Bhiku Mhatre,False
1999,2000,46,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Maj. Sarfaraz Khan,False
1999,2000,46,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Om Puri,Inspector Khan,False
2000,2001,47,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Anil Kapoor ‡,False
2000,2001,47,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mohnish Bahl,Vivek,False
2000,2001,47,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mukesh Rishi,Inspector Salim,False
2000,2001,47,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Saif Ali Khan,"Dhananjay ""Jai"" Pandit",False
2000,2001,47,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sanjay Narvekar,Dedh Footiya,False
2001,2002,48,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Amitabh Bachchan ‡,False
2001,2002,48,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Atul Kulkarni,Shriram Abhyankar,False
2001,2002,48,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Chandrachur Singh,Ajay,False
2001,2002,48,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sayaji Shinde,Havaldar Gopinath Surve Patil,False
2001,2002,48,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Suniel Shetty,Ranger Mohammad Ashraf,False
2002,2003,49,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Akshaye Khanna ‡,False
2002,2003,49,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ajay Devgn,Bulwa,False
2002,2003,49,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amitabh Bachchan,Yashvardhan 'Yash' Raichand,False
2002,2003,49,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Hrithik Roshan,Rohan Y. Raichand,False
2002,2003,49,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jackie Shroff,Raj Singh Puri,False
2003,2004,50,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Vivek Oberoi ‡,False
2003,2004,50,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amitabh Bachchan,Vijay Singh Rajput,False
2003,2004,50,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jackie Shroff,"Chunnilal ""Chunnibabu""",False
2003,2004,50,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mohanlal,Srinivasan,False
2003,2004,50,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sanjay Dutt,Jay 'Ajju' Rehan,False
2004,2005,51,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Saif Ali Khan ‡,False
2004,2005,51,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhishek Bachchan,Prem Kumar,False
2004,2005,51,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Arshad Warsi,Circuit,False
2004,2005,51,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manoj Bajpai,Gen. Yogender Singh Yadav,False
2004,2005,51,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Salman Khan,Alok Raj Malhotra,False
2005,2006,52,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Abhishek Bachchan ‡,False
2005,2006,52,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Akshay Kumar,Inspector Shekhar Verma,False
2005,2006,52,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sunny Khurana,Mujhse Shaadi Karogi,False
2005,2006,52,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amitabh Bachchan,Chaudhary Sumer Singh,False
2005,2006,52,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Zayed Khan,Laxman Prasad Sharma,False
2006,2007,53,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhishek Bachchan ‡,Shankar Nagre,True
2006,2007,53,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amitabh Bachchan,DCP Dashrath Singh,False
2006,2007,53,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Arshad Warsi,Ranjan 'Ron' Mathur,False
2006,2007,53,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Mohit,False
2006,2007,53,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sanjay Dutt,Girish Sharma,False
2007,2008,54,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhishek Bachchan ‡,Rishi Talwar,True
2007,2008,54,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amitabh Bachchan,Samarjit 'Sam' Talwar,False
2007,2008,54,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,John Abraham,Rajat Verma,False
2007,2008,54,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Kunal Kapoor,Aslam,False
2007,2008,54,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Siddharth,Karan R. Singhania,False
2008,2009,55,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Irrfan Khan ‡,False
2008,2009,55,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Aamir Khan,Ram Shankar Nikumbh,False
2008,2009,55,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anil Kapoor,"Sagar ""Majnu"" Panday",False
2008,2009,55,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mithun Chakraborty,Manikdas Gupta,False
2008,2009,55,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Shreyas Talpade,Pappu Master,False
2009,2010,56,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Arjun Rampal ‡,False
2009,2010,56,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhishek Bachchan,Shankar Nagre,False
2009,2010,56,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Prateik Babbar,Amit Mahant,False
2009,2010,56,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sonu Sood,Chaudhary Sumer Singh,False
2009,2010,56,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Tusshar Kapoor,Lucky,False
2009,2010,56,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vinay Pathak,Balwinder Khosla,False
2010,2011,57,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Boman Irani ‡,False
2010,2011,57,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Amol Gupte,Sunil Shekhar Bhope,False
2010,2011,57,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Neil Nitin Mukesh,Omar Aijaz,False
2010,2011,57,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,R. Madhavan,Farhan Qureshi,False
2010,2011,57,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rishi Kapoor,Romy Rolly,False
2010,2011,57,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sharman Joshi,Raju Rastogi,False
2011,2012,58,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Ronit Roy ‡,False
2011,2012,58,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Arjun Rampal,Prithviraj Pratap,False
2011,2012,58,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Arshad Warsi,Razzak Hussain aka Babban,False
2011,2012,58,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Emraan Hashmi,Shoaib Khan,False
2011,2012,58,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manoj Bajpai,Virendra Pratap,False
2011,2012,58,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nana Patekar,Brij Gopal,False
2012,2013,59,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Farhan Akhtar ‡,False
2012,2013,59,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhay Deol,Kabir Dewan,False
2012,2013,59,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Naseeruddin Shah,Suryakanth,False
2012,2013,59,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pitobash Tripathy,Mandook,False
2012,2013,59,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vir Das,Arup,False
2013,2014,60,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Annu Kapoor ‡,False
2013,2014,60,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Akshay Kumar,Krishna Vasudev Yadav,False
2013,2014,60,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Emraan Hashmi,Joginder Parmar,False
2013,2014,60,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nawazuddin Siddiqui,Taimur,False
2013,2014,60,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rishi Kapoor,Rauf Lala,False
2014,2015,61,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Nawazuddin Siddiqui ‡,False
2014,2015,61,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Aditya Roy Kapur,Avinash 'Avi' Yog,False
2014,2015,61,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,P. K. Sharma,False
2014,2015,61,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Kapur,Harphool Singh Mandola,False
2014,2015,61,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rajkummar Rao,Govind Patel,False
2014,2015,61,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vivek Oberoi,Kaal,False
2015,2016,62,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Kay Kay Menon ‡,False
2015,2016,62,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhishek Bachchan,Nandu Bhide / Vicky Grover,False
2015,2016,62,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Riteish Deshmukh,Rakesh Mahadkar,False
2015,2016,62,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ronit Roy,Vikram Malhotra,False
2015,2016,62,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Tahir Raj Bhasin,Karan Rastogi,False
2016,2017,63,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Anil Kapoor ‡,False
2016,2017,63,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Deepak Dobriyal,Pappi Sharma,False
2016,2017,63,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jimmy Shergill,Raja Awasthi,False
2016,2017,63,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nawazuddin Siddiqui,Liak Mohammed Tungrekar,False
2016,2017,63,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Sanjay Mishra,Vidyadhar Pathak,False
2017,2018,64,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Rishi Kapoor ‡,False
2017,2018,64,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Diljit Dosanjh,ASI Sartaj Singh,False
2017,2018,64,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Fawad Khan,Rahul Kapoor,False
2017,2018,64,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jim Sarbh,Khalil,False
2017,2018,64,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rajkummar Rao,Deepu Sebastian,False
2017,2018,64,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rajat Kapoor,Harsh Kapoor,False
2018,2019,65,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Rajkummar Rao ‡,False
2018,2019,65,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Aamir Khan,Shakti Kumar,False
2018,2019,65,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Deepak Dobriyal,Shyamprakash Kori,False
2018,2019,65,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manav Kaul,Ashok Dubey,False
2018,2019,65,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Nawazuddin Siddiqui,Daya Shankar Kapoor a.k.a. DK,False
2018,2019,65,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Tripathi,Assistant Commandant Aatma Singh,False
2019,2020,66,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Gajraj Rao ‡,False
2019,2020,66,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vicky Kaushal ‡,"Kamlesh ""Kamli"" Kanhaiyalal Kapasi",True
2019,2020,66,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Aparshakti Khurana,Bittu,False
2019,2020,66,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jim Sarbh,Malik Kafur,False
2019,2020,66,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manoj Pahwa,Bilal Ali Mohammad,False
2019,2020,66,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Tripathi,Rudra,False
2020,2021,67,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Siddhant Chaturvedi ‡,False
2020,2021,67,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Diljit Dosanjh,Honey Batra,False
2020,2021,67,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Gulshan Devaiah,Karate Mani / Jimmy,False
2020,2021,67,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manoj Pahwa,Circle Officer Brahmadatt Singh,False
2020,2021,67,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Ranvir Shorey,Vakil Singh,False
2020,2021,67,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Vijay Varma,Moeen,False
2021,2022,68,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Saif Ali Khan ‡,False
2021,2022,68,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Deepak Dobriyal,Gopi Ghasiteram Bansal,False
2021,2022,68,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Gajraj Rao,Shankar Tripathi,False
2021,2022,68,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Kumud Mishra,Sachin Sandhu,False
2021,2022,68,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Tripathi,Anup Saxena,False
2021,2022,68,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Rahul Satyendra “Sattu” Tripathi,Ludo,False
2022,2023,69,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Pankaj Tripathi ‡,False
2022,2023,69,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Abhishek Banerjee,Eeshit Mehta,False
2022,2023,69,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manav Kaul,Coach Sarvadhamaan Rajan,False
2022,2023,69,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Tripathi,PR Man Singh,False
2022,2023,69,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Paran Bandopadhyay,Kali Krishna Paul,False
2022,2023,69,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raj Arjun,R. N. Veerappan,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Anil Kapoor ‡,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anupam Kher,Om Sharma,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Darshan Kumar,Krishna Pandit,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Gulshan Devaiah,Guru Narayan,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Jaideep Ahlawat,Bhoora Singh Solanki,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Manish Paul,Gurpreet Sharma,False
2023,2024,70,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Mithun Chakraborty,IAS Brahmadutt,False
2024,2025,71,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Vicky Kaushal ‡,False
2024,2025,71,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Aditya Rawal,Nibras,False
2024,2025,71,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Anil Kapoor,Balbir Singh and Kailash Petkar,False
2024,2025,71,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Bobby Deol,Abrar Haque,False
2024,2025,71,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Emraan Hashmi,Aatish Rehman,False
2024,2025,71,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Tota Roy Chowdhury,Chandon Chatterjee,False
2025,2026,72,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,,Ravi Kishan ‡,False
2025,2026,72,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Pankaj Tripathi,Rudra Bhaiya,False
2025,2026,72,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Paresh Rawal,Paresh Goswami,False
2025,2026,72,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,R. Madhavan,Vanraj Kashyap,False
2025,2026,72,Best Supporting Actor,ACTOR IN A SUPPORTING ROLE,Raghav Juyal,Fani Bhushan,False
1955,1956,2,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Usha Kiran ‡,False
1956,1957,3,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nirupa Roy ‡,False
1956,1957,3,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Geeta Bali,Basanti,False
1956,1957,3,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Suryakumari,Raj Rani,False
1957,1958,4,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Vyjayanthimala ‡,False
1958,1959,5,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Shyama ‡,False
1958,1959,5,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nanda,Lata,False
1959,1960,6,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nalini Jaywant ‡,False
1959,1960,6,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Lalita Pawar,Rukmini Singh,False
1959,1960,6,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Leela Chitnis,Mohan's mother,False
1960,1961,7,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Lalita Pawar ‡,False
1960,1961,7,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Anita Guha,Ramkali (Rami),False
1960,1961,7,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shashikala,Rama Chowdhury,False
1961,1962,8,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nanda ‡,False
1961,1962,8,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Durga Khote,Maharani Jodha Bai,False
1961,1962,8,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Kumkum,Rajlaxmi Mariam-uz-Zamani,False
1961,1962,8,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Lalita Pawar,Mother,False
1962,1963,9,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nirupa Roy ‡,False
1962,1963,9,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shubha Khote,Ragini,False
1962,1963,9,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Sita,Sasural,False
1963,1964,10,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Shashikala ‡,False
1963,1964,10,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Lalita Pawar,Sita Devi Verma,False
1963,1964,10,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Waheeda Rehman,Jaba,False
1964,1965,11,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shashikala ‡,Leela / Ms. Roberts,True
1964,1965,11,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Ameeta,Naseem,False
1964,1965,11,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nimmi,Najma,False
1965,1966,12,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Nirupa Roy ‡,False
1965,1966,12,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Lalita Pawar,Dai Maa,False
1965,1966,12,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shashikala,Roopa,False
1966,1967,13,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Padmini ‡,False
1966,1967,13,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Helen,Ms. Kitty,False
1966,1967,13,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shashikala,Dr. Neeta Verma,False
1967,1968,14,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Simi Garewal ‡,False
1967,1968,14,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shashikala,Anita Bakshi (Annie),False
1967,1968,14,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Rita,Phool Aur Patthar,False
1968,1969,15,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Jamuna ‡,False
1968,1969,15,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mumtaz,Shanta,False
1968,1969,15,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Tanuja,Anjali (Anju) Nath,False
1969,1970,16,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Simi Garewal ‡,False
1969,1970,16,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Helen,Veera,False
1969,1970,16,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Shashikala,Chanchal,False
1970,1971,17,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Tanuja ‡,False
1970,1971,17,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bindu,Renu,False
1970,1971,17,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Farida Jalal,Renu,False
1971,1972,18,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Chand Usmani ‡,False
1971,1972,18,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bindu,Neela Allopee Prasad,False
1971,1972,18,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Mumtaz,Rita,False
1972,1973,19,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Farida Jalal ‡,False
1972,1973,19,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Nisha,False
1972,1973,19,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Helen,Lily,False
1973,1974,20,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Zeenat Aman ‡,False
1973,1974,20,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Bindu,Mala,False
1973,1974,20,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Nazima,Meena,False
1974,1975,21,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,,Raakhee Gulzar ‡,False
1974,1975,21,Best Supporting Actress,ACTRESS IN A SUPPORTING ROLE,Aruna Irani,Neema,False
