year,ceremony,category,nominee,film,winner,source_url
2026,31st Critics' Choice Awards,Best Song,"""Drive"" (Ed Sheeran, John Mayer, and Blake Slatkin)",F1,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Song,"""I Lied to You"" (Raphael Saadiq and Ludwig Göransson)",Sinners,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Song,"""The Girl in the Bubble"" (Stephen Schwartz)",Wicked: For Good,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Song,"""Train Dreams"" (Nick Cave and Bryce Dessner)",Train Dreams,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Hair and Makeup,Frankenstein,"Mike Hill, Jordan Samuel, and Cliona Furey",1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Hair and Makeup,28 Years Later,Flora Moody and John Nolan,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Hair and Makeup,Sinners,"Siân Richards, Ken Diaz, Mike Fontaine, and Shunika Terry",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Hair and Makeup,The Smashing Machine,"Kazu Hiro, Felix Fox, and Mia Neal",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Hair and Makeup,Weapons,"Leo Satkovich, Melizah Wheat, and Jason Collins",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Hair and Makeup,Wicked: For Good,"Frances Hannon, Mark Coulier, and Laura Blount",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Sound,F1,"Al Nelson, Gwendolyn Yates Whittle, Gary A. Rizzo, Juan Peralta, and Gareth John",1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Sound,Frankenstein,"Nathan Robitaille, Nelson Ferreira, Christian Cooke, Brad Zoern, and Greg Chapman",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Sound,One Battle After Another,"José Antonio García, Christopher Scarabosio, and Tony Villaflor",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Sound,Sinners,"Chris Welcker, Benny Burtt, Brandon Proctor, Steve Boeddeker, Felipe Pacheco, and David V. Butler",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Sound,Sirāt,Laia Casanovas,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Sound,Warfare,"Mitch Low, Glenn Freemantle, Ben Barker, Howard Bargroff, and Richard Spooner",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Visual Effects,Avatar: Fire and Ash,"Joe Letteri, Richard Baneham, Eric Saindon, and Daniel Barrett",1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Visual Effects,F1,"Ryan Tudhope, Nikeah Forde, Robert Harrington, Nicolas Chevallier, Eric Leven, Edward Price, and Keith Dawson",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Visual Effects,Frankenstein,"Dennis Berardi, Ayo Burgess, Ivan Busquets, and José Granell",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Visual Effects,Mission: Impossible,"The Final Reckoning – Alex Wuttke, Ian Lowe, Jeff Sutherland, and Kirstin Hall",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Visual Effects,Sinners,"Michael Ralla, Espen Nordahl, Guido Wolter, and Donnie Dean",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Visual Effects,Superman,"Stéphane Ceretti, Enrico Damm, Stéphane Nazé, and Guy Williams",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Stunt Design,Mission: Impossible,The Final Reckoning – Wade Eastwood,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Stunt Design,Ballerina,"Stephen Dunlevy, Kyle Gardiner, Jackson Spidell, Jeremy Marinas, Jan Petřina, Domonkos Párdányi, and Kinga Kósa-Gavalda",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Stunt Design,F1,"Gary Powell, Luciano Bacheta, and Craig Dolby",0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Stunt Design,One Battle After Another,Brian Machleit,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Stunt Design,Sinners,Andy Gill,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Stunt Design,Warfare,Giedrius Nagys,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Animated Feature,KPop Demon Hunters,,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Animated Feature,Arco,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Animated Feature,Elio,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Animated Feature,In Your Dreams,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Animated Feature,Little Amélie or the Character of Rain,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Animated Feature,Zootopia 2,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy,The Naked Gun,,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy,The Ballad of Wallis Island,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy,Eternity,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy,Friendship,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy,The Phoenician Scheme,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy,Splitsville,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Foreign Language Film,The Secret Agent • Brazil,,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Foreign Language Film,Belén • Argentina,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Foreign Language Film,It Was Just an Accident • Iran,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Foreign Language Film,Left-Handed Girl • Taiwan,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Foreign Language Film,No Other Choice • South Korea,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Foreign Language Film,Sirāt • Spain,,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,The Pitt (HBO Max),,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,Alien: Earth (FX),,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,Andor (Disney+)[d],,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,The Diplomat (Netflix),,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,Paradise (Hulu),,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,Pluribus (Apple TV),,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,Severance (Apple TV)[e],,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Drama Series,Task (HBO Max),,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Noah Wyle,The Pitt,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Sterling K. Brown,Paradise,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Diego Luna,Andor,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Mark Ruffalo,Task,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Adam Scott,Severance,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actor in a Drama Series,Billy Bob Thornton,Landman,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Rhea Seehorn,Pluribus,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Kathy Bates,Matlock,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Carrie Coon,The Gilded Age,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Britt Lower,Severance,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Bella Ramsey,The Last of Us,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Actress in a Drama Series,Keri Russell,The Diplomat,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Tramell Tillman,Severance,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Patrick Ball,The Pitt,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
