year,film,person,is_winner,raw_text,source_url
2007,The Free Will,Der freie Wille,False,Matthias Glasner | The Free Will | Der freie Wille,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2007,Four Minutes,Vier Minuten,False,Chris Kraus | Four Minutes | Vier Minuten,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2007,Perfume: The Story of a Murderer,Das Parfum - Die Geschichte eines Mörders,False,Tom Tykwer | Perfume: The Story of a Murderer | Das Parfum - Die Geschichte eines Mörders,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2008,Fatih Akın,The Edge of Heaven,False,2008 | Fatih Akın | The Edge of Heaven | Auf der anderen Seite,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2008,Cherry Blossoms,Hanami - Kirschblüten,False,Doris Dörrie | Cherry Blossoms | Hanami - Kirschblüten,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2008,Yella,,False,Christian Petzold | Yella,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2009,Andreas Dresen,Cloud Nine,False,2009 | Andreas Dresen | Cloud Nine | Wolke Neun,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2009,The Baader Meinhof Complex,Der Baader Meinhof Komplex,False,Uli Edel | The Baader Meinhof Complex | Der Baader Meinhof Komplex,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2009,John Rabe,,False,Florian Gallenberger | John Rabe,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2009,Jerichow,,False,Christian Petzold | Jerichow,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2010,Michael Haneke,The White Ribbon,False,2010 | Michael Haneke | The White Ribbon,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2010,Everyone Else,,False,Maren Ade | Everyone Else,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2010,When We Leave,,False,Feo Aladag | When We Leave,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2010,Storm,,False,Hans-Christian Schmid | Storm,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2011,Tom Tykwer,Three,False,2011 | Tom Tykwer | Three,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2011,The Day I Was Not Born,,False,Florian Cossen [ de ] | The Day I Was Not Born [ de ],https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2011,Pina,,False,Wim Wenders | Pina,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2012,Andreas Dresen,Stopped on Track,False,2012 | Andreas Dresen | Stopped on Track,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2012,Barbara,,False,Christian Petzold | Barbara,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2012,Hut in the Woods,,False,Hans Weingartner | Hut in the Woods,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2013,Jan-Ole Gerster,A Coffee in Berlin,False,2013 | Jan-Ole Gerster | A Coffee in Berlin,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2013,Hannah Arendt,,False,Margarethe von Trotta | Hannah Arendt,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2013,Cloud Atlas,,False,"Lana Wachowski , Tom Tykwer , Andy Wachowski | Cloud Atlas",https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2014,Edgar Reitz,Home from Home,False,2014 | Edgar Reitz | Home from Home,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2014,The Dark Valley,,False,Andreas Prochaska | The Dark Valley,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2014,Nothing Bad Can Happen,,False,Katrin Gebbe | Nothing Bad Can Happen,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2015,Sebastian Schipper,Victoria,False,2015 | Sebastian Schipper | Victoria,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2015,Jack,,False,Edward Berger | Jack,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2015,Beloved Sisters,,False,Dominik Graf | Beloved Sisters,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2015,Age of Cannibals,,False,Johannes Naber | Age of Cannibals,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2016,Lars Kraume,The People vs. Fritz Bauer,False,2016 | Lars Kraume | The People vs. Fritz Bauer,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2016,Stefan Zweig: Farewell to Europe,,False,Maria Schrader | Stefan Zweig: Farewell to Europe,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2016,Look Who's Back,,False,David Wnendt | Look Who's Back,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2017,Maren Ade,Toni Erdmann,False,2017 | Maren Ade | Toni Erdmann,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2017,24 Weeks,,False,Anne Zohra Berrached | 24 Weeks,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2017,The Bloom of Yesterday,,False,Chris Kraus | The Bloom of Yesterday,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2017,Wild,,False,Nicolette Krebitz | Wild,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2018,Emily Atef,3 Days in Quiberon,False,2018 | Emily Atef | 3 Days in Quiberon,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2018,In the Fade,,False,Fatih Akin | In the Fade,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2018,Western,,False,Valeska Grisebach | Western,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2019,Andreas Dresen,Gundermann,False,2019 | Andreas Dresen | Gundermann,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2019,Styx,,False,Wolfgang Fischer | Styx,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2019,All About Me,,False,Caroline Link | All About Me,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2020,Nora Fingscheidt,System Crasher,False,2020 | Nora Fingscheidt | System Crasher,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2020,"I Was, I Am, I Will Be",,False,"İlker Çatak | I Was, I Am, I Will Be",https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2020,Berlin Alexanderplatz,,False,Burhan Qurbani | Berlin Alexanderplatz,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2021,Maria Schrader,I'm Your Man,False,2021 | Maria Schrader | I'm Your Man,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2021,Fabian: Going to the Dogs,,False,Dominik Graf | Fabian: Going to the Dogs,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2021,Herr Bachmann und seine Klasse,,False,Maria Speth | Herr Bachmann und seine Klasse,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2022,Andreas Kleinert,Dear Thomas,False,2022 | Andreas Kleinert | Dear Thomas,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2022,Rabiye Kurnaz vs. George W. Bush,,False,Andreas Dresen | Rabiye Kurnaz vs. George W. Bush,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2022,Great Freedom,,False,Sebastian Meise | Great Freedom,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2023,İlker Çatak,The Teachers' Lounge,False,2023 | İlker Çatak | The Teachers' Lounge,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2023,Holy Spider,,False,Ali Abbasi | Holy Spider,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2023,All Quiet on the Western Front,,False,Edward Berger | All Quiet on the Western Front,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2023,"Wann wird es endlich wieder so, wie es nie war",,False,"Sonja Heiss | Wann wird es endlich wieder so, wie es nie war",https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2024,Ayşe Polat,In the Blind Spot,False,2024 | Ayşe Polat | In the Blind Spot,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2024,Dying,,False,Matthias Glasner | Dying,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
2024,The Universal Theory,,False,Timm Kröger | The Universal Theory,https://en.wikipedia.org/wiki/German_Film_Award_for_Best_Direction
