year,ceremony,category,nominee,film,country,winner,source_url
1972,David di Donatello 1972,Best Film,,Guglielmo Colonna,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1972,David di Donatello 1972,Best Film,,Ugo Santalucia and Dieter Geissler,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1973,David di Donatello 1973,Best Actor,Giovanni 'Nino' Garofoli,Bread and Chocolate,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1973,David di Donatello 1973,Best Actress,Adriana De Mauro,The Voyage,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1973,David di Donatello 1973,Best Actress,Dea Dani,Polvere di stelle,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1973,David di Donatello 1973,Best Film,,Franco Cristaldi,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1973,David di Donatello 1973,Best Film,,Maurizio Lodi-Fè,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1974,David di Donatello 1974,Best Actor,Captain Fausto Consolo,Scent of a Woman,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1974,David di Donatello 1974,Best Actress,Officer Giovanna Abbastanzi,Policewoman,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1974,David di Donatello 1974,Best Film,,Giovanni Bertolucci,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1974,David di Donatello 1974,Best Film,,Giovanni Di Clemente,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1975,David di Donatello 1975,Best Actor,Felice 'Felix' Brianza,The Con Artists,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1975,David di Donatello 1975,Best Actor,Raffaello Mascetti,My Friends,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1975,David di Donatello 1975,Best Actress,Lisa Stefani,Duck in Orange Sauce,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1975,David di Donatello 1975,Best Film,,Alberto Grimaldi,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1976,David di Donatello 1976,Best Actor,Giovanni Vivaldi,An Average Little Man,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1976,David di Donatello 1976,Best Actress,Mara Castelli,Caro Michele,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1976,David di Donatello 1976,Best Film,,Aurelio De Laurentiis and Luigi De Laurentiis,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1976,David di Donatello 1976,Best Film,,"Michelle de Broca, Bahman Farmanara, Mario Gallo, Enzo Giulioli, Jacques Perrin, and Giorgio Silvagni",Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1977,David di Donatello 1977,Best Actor,Monsignor Colombo da Priverno,In the Name of the Pope King,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1977,David di Donatello 1977,Best Actress,Antonietta,A Special Day,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1977,David di Donatello 1977,Best Actress,Ofelia Pegoraro,The Cat,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1977,David di Donatello 1977,Best Film,,Franco Committeri,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1977,David di Donatello 1977,Best Film,,Gianni Hecht Lucari,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1978,David di Donatello 1978,Best Actor,Albino Millozzi,Dear Father,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1978,David di Donatello 1978,Best Actress,Anna Rossi / Lisa Bianchi,Amori miei,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1978,David di Donatello 1978,Best Film,,Nicola Carraro and Franco Cristaldi,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1978,David di Donatello 1978,Best Film,,Franco Brusati and Claudio Grassetti,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Film
1979,David di Donatello 1979,Best Actor,Guido Quiller,Velvet Hands,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1979,David di Donatello 1979,Best Actress,Wilma Malinverni,The Cricket,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1979,David di Donatello 1979,Best Director,,A Leap in the Dark,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Carmen,Carmen,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Le Bal,Le Bal,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Let's Hope It's a Girl,Let's Hope It's a Girl,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Ogro,Ogro,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Tales of Ordinary Madness,Tales of Ordinary Madness,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,The Family,The Family,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,The Last Emperor,The Last Emperor,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,The Legend of the Holy Drinker,The Legend of the Holy Drinker,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,The Night of the Shooting Stars,The Night of the Shooting Stars,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Three Brothers,Three Brothers,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,A Tale of Love,A Tale of Love,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,And the Ship Sails On,And the Ship Sails On,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Bank Clerks,Bank Clerks,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Blow to the Heart,Blow to the Heart,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Christmas Present,Christmas Present,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Cinema Paradiso,Cinema Paradiso,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Dark Eyes,Dark Eyes,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Eugenio,Eugenio,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Forever Mery,Forever Mery,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Ginger and Fred,Ginger and Fred,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Intervista,Intervista,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
