year,ceremony,category,nominee,film,winner,source_url
2010,68th Golden Globe Awards,Awards breakdown,Matt Damon,Matt Damon,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Michael Douglas,Michael Douglas,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Robert Downey Jr.,Robert Downey Jr.,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Zac Efron,Zac Efron,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Chris Evans,Chris Evans,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Jimmy Fallon,Jimmy Fallon,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Jane Fonda,Jane Fonda,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Megan Fox,Megan Fox,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Andrew Garfield,Andrew Garfield,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Joseph Gordon-Levitt,Joseph Gordon-Levitt,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Tom Hanks,Tom Hanks,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Garrett Hedlund,Garrett Hedlund,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Chris Hemsworth,Chris Hemsworth,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Jeremy Irons,Jeremy Irons,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Scarlett Johansson,Scarlett Johansson,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,January Jones,January Jones,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Milla Jovovich,Milla Jovovich,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Alicia Keys,Alicia Keys,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,LL Cool J,LL Cool J,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Eva Longoria,Eva Longoria,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Jennifer Lopez,Jennifer Lopez,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Leighton Meester,Leighton Meester,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Helen Mirren,Helen Mirren,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Julianne Moore,Julianne Moore,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Robert Pattison,Robert Pattison,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Michelle Pfeiffer,Michelle Pfeiffer,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Geoffrey Rush,Geoffrey Rush,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Kevin Spacey,Kevin Spacey,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Sylvester Stallone,Sylvester Stallone,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Hailee Steinfeld,Hailee Steinfeld,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Tilda Swinton,Tilda Swinton,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Blair Underwood,Blair Underwood,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Olivia Wilde,Olivia Wilde,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Vanessa Williams,Vanessa Williams,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Awards breakdown,Bruce Willis,Bruce Willis,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,Hollywood Foreign Press Association,Hollywood Foreign Press Association,1,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,83rd Academy Awards,83rd Academy Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,63rd Primetime Emmy Awards,63rd Primetime Emmy Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,62nd Primetime Emmy Awards,62nd Primetime Emmy Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,17th Screen Actors Guild Awards,17th Screen Actors Guild Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,64th British Academy Film Awards,64th British Academy Film Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,31st Golden Raspberry Awards,31st Golden Raspberry Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,65th Tony Awards,65th Tony Awards,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,2010 in film,2010 in film,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,2010 in American television,2010 in American television,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,68th Golden Globes at IMDb,68th Golden Globes at IMDb,1,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2010,68th Golden Globe Awards,Cecil B. DeMille Award,68th Golden Globes at Rotten Tomatoes,68th Golden Globes at Rotten Tomatoes,0,https://en.wikipedia.org/wiki/68th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television movie - Most awards,← 68th,← 68th,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television movie - Most awards,Golden Globes,Golden Globes,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television movie - Most awards,70th →,70th →,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,The Descendants,The Descendants,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,The Help,The Help,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Hugo,Hugo,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,The Ides of March,The Ides of March,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Moneyball,Moneyball,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,War Horse,War Horse,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,The Artist,The Artist,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,50/50,50/50,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Bridesmaids,Bridesmaids,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Midnight in Paris,Midnight in Paris,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,My Week with Marilyn,My Week with Marilyn,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,George Clooney,The Descendants,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Leonardo DiCaprio,J. Edgar,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Michael Fassbender,Shame,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Ryan Gosling,The Ides of March,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Brad Pitt,Moneyball,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Meryl Streep,The Iron Lady,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Glenn Close,Albert Nobbs,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Viola Davis,The Help,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Rooney Mara,The Girl with the Dragon Tattoo,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Tilda Swinton,We Need to Talk About Kevin,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Jean Dujardin,The Artist,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Brendan Gleeson,The Guard,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Joseph Gordon-Levitt,50/50,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Ryan Gosling,"Crazy, Stupid, Love",0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Owen Wilson,Midnight in Paris,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Michelle Williams,My Week with Marilyn,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Jodie Foster,Carnage,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Charlize Theron,Young Adult,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Kristen Wiig,Bridesmaids,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Kate Winslet,Carnage,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Christopher Plummer,Beginners,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Kenneth Branagh,My Week with Marilyn,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Albert Brooks,Drive,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Jonah Hill,Moneyball,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Viggo Mortensen,A Dangerous Method,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Octavia Spencer,The Help,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Bérénice Bejo,The Artist,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Jessica Chastain,The Help,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Janet McTeer,Albert Nobbs,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Supporting Actress,Shailene Woodley,The Descendants,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,Martin Scorsese,Hugo,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,Woody Allen,Midnight in Paris,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,George Clooney,The Ides of March,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,Michel Hazanavicius,The Artist,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,Alexander Payne,The Descendants,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,"George Clooney, Grant Heslov and Beau Willimon",The Ides of March,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,"Alexander Payne, Nat Faxon and Jim Rash",The Descendants,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Screenplay,Steven Zaillian and Aaron Sorkin,Moneyball,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,Ludovic Bource,The Artist,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,Abel Korzeniowski,W.E.,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,Trent Reznor and Atticus Ross,The Girl with the Dragon Tattoo,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,Howard Shore,Hugo,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,John Williams,War Horse,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,"""Masterpiece"" (music and lyrics by Madonna, Julie Frost and Jimmy Harry)",W.E.,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,"""Hello Hello"" (music by Elton John and Lady Gaga; lyrics by Bernie Taupin)",Gnomeo & Juliet,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,"""The Keeper"" (music & lyrics by Chris Cornell)",Machine Gun Preacher,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Original Song,"""Lay Your Head Down"" (music by Brian Byrne; lyrics by Glenn Close)",Albert Nobbs,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,The Adventures of Tintin: The Secret of the Unicorn,The Adventures of Tintin: The Secret of the Unicorn,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,Arthur Christmas,Arthur Christmas,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,Cars 2,Cars 2,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,Puss in Boots,Puss in Boots,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,Rango,Rango,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,A Separation • Iran,A Separation • Iran,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,The Flowers of War • China,The Flowers of War • China,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,In the Land of Blood and Honey • United States (in Bosnian/Serbian),In the Land of Blood and Honey • United States (in Bosnian/Serbian),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,The Kid with a Bike • Belgium/France,The Kid with a Bike • Belgium/France,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Foreign Language Film,The Skin I Live In • Spain,The Skin I Live In • Spain,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Homeland (Showtime),Homeland (Showtime),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,American Horror Story (FX),American Horror Story (FX),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Boardwalk Empire (HBO),Boardwalk Empire (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Boss (Starz),Boss (Starz),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Game of Thrones (HBO),Game of Thrones (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Modern Family (ABC),Modern Family (ABC),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Enlightened (HBO),Enlightened (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Episodes (Showtime),Episodes (Showtime),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,Glee (Fox),Glee (Fox),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Musical or Comedy,New Girl (Fox),New Girl (Fox),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Kelsey Grammer,Boss (Starz),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Steve Buscemi,Boardwalk Empire (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Bryan Cranston,Breaking Bad (AMC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Jeremy Irons,The Borgias (Showtime),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Damian Lewis,Homeland (Showtime),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Claire Danes,Homeland (Showtime),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Mireille Enos,The Killing (AMC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Julianna Margulies,The Good Wife (CBS),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Madeleine Stowe,Revenge (ABC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Callie Thorne,Necessary Roughness (USA Network),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Matt LeBlanc,Episodes (Showtime),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Alec Baldwin,30 Rock (NBC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,David Duchovny,Californication (Showtime),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Johnny Galecki,The Big Bang Theory (CBS),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Thomas Jane,Hung (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Laura Dern,Enlightened (HBO),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Zooey Deschanel,New Girl (Fox),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Tina Fey,30 Rock (NBC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Laura Linney,The Big C (Showtime),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Amy Poehler,Parks and Recreation (NBC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Idris Elba,Luther (BBC America),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Hugh Bonneville,Downton Abbey (PBS),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,William Hurt,Too Big to Fail (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Bill Nighy,Page Eight (PBS),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Dominic West,The Hour (BBC America),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Kate Winslet,Mildred Pierce (HBO),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Romola Garai,The Hour (BBC America),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Diane Lane,Cinema Verite (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Elizabeth McGovern,Downton Abbey (PBS),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Emily Watson,Appropriate Adult (Sundance TV),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Peter Dinklage,Game of Thrones (HBO),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Paul Giamatti,Too Big to Fail (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Guy Pearce,Mildred Pierce (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Tim Robbins,Cinema Verite (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Eric Stonestreet,Modern Family (ABC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Jessica Lange,American Horror Story (FX),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Kelly Macdonald,Boardwalk Empire (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Maggie Smith,Downton Abbey (PBS),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Sofía Vergara,Modern Family (ABC),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Actor - Actress,Evan Rachel Wood,Mildred Pierce (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television Film,Downton Abbey (PBS),Downton Abbey (PBS),1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television Film,Cinema Verite (HBO),Cinema Verite (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television Film,The Hour (BBC America),The Hour (BBC America),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television Film,Mildred Pierce (HBO),Mildred Pierce (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Best Miniseries or Television Film,Too Big to Fail (HBO),Too Big to Fail (HBO),0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,Hollywood Foreign Press Association,Hollywood Foreign Press Association,1,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,84th Academy Awards,84th Academy Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,64th Primetime Emmy Awards,64th Primetime Emmy Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,63rd Primetime Emmy Awards,63rd Primetime Emmy Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,18th Screen Actors Guild Awards,18th Screen Actors Guild Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,65th British Academy Film Awards,65th British Academy Film Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,1st AACTA International Awards,1st AACTA International Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,32nd Golden Raspberry Awards,32nd Golden Raspberry Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
2011,69th Golden Globe Awards,Cecil B. DeMille Award,66th Tony Awards,66th Tony Awards,0,https://en.wikipedia.org/wiki/69th_Golden_Globe_Awards
